timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower
2025-08-01,1.85,1.8784162250904377,1.7846573544788706,1.8086770636992389,191716.55481923508,1.8086770636992389,1.8086770636992389,1.8086770636992389,1.8086770636992389,0.0,0.0,0.0,0.0,1.8086770636992389,,
2025-08-02,1.8086770636992389,1.9399594476571849,1.7889959829865532,1.9270373303332924,109088.28212150822,1.8678571970162656,1.8678571970162656,1.8727888747926842,1.8701333559899973,99.99999983102438,0.0026555188026868848,0.0014752882237149358,0.001180230578971949,1.8678571970162656,2.03524389133624,1.7004705026962914
2025-08-03,1.9270373303332924,2.027139918041571,1.9054348333389561,2.0163277236432915,99435.86293934777,1.9173473725586074,1.9173473725586074,1.928812120648926,1.922659572855079,99.99999985552658,0.006152547793846885,0.0033921978836050784,0.002760349910241807,1.9173473725586074,2.1256751969609806,1.7090195481562342
2025-08-04,2.0163277236432915,2.051378066204012,1.9657573955767902,2.0358399514498244,29904.665179421954,1.9469705172814118,1.9469705172814118,1.9625966241359336,1.954299860775207,99.9999998239149,0.008296763360726711,0.0050536360533617285,0.0032431273073649826,1.9469705172814118,2.154272582391986,1.7396684521708379
2025-08-05,2.0358399514498244,2.0697831585595265,2.011642916424589,2.0692847462523893,133239.8552672891,1.9714333630756073,1.9714333630756073,1.9915834056141168,1.9809653299839005,99.99999980814073,0.010618075630216328,0.006708931025058123,0.0039091446051582055,1.9714333630756073,2.181669483036815,1.7611972431143998
2025-08-06,2.0692847462523893,2.1093846141601706,2.0446455282175364,2.0494226667988005,101861.80075482336,1.9844315803628063,1.9844315803628063,2.005641388994219,1.9946767885517933,92.91828114767634,0.010964600442425532,0.007862454047807116,0.003102146394618416,1.9844315803628063,2.1829618515371547,1.7859013091884581
2025-08-07,2.0494226667988005,2.059621681777428,2.032863937540513,2.0400436125714507,64600.13610979757,1.9923761563926126,1.9923761563926126,2.0133181248212826,2.002745043028308,89.91159091479474,0.010573081792974559,0.008548441617140967,0.002024640175833592,1.9923761563926126,2.178420451878073,1.8063318609071521
2025-08-08,2.0400436125714507,2.04176083749438,1.9646745124906022,1.992717143815545,74535.17976414603,1.992418779820479,1.992418779820479,2.0090190176104916,2.0011292999905788,77.29145448562521,0.007889717619912862,0.00839013785329954,-0.0005004202333866777,1.992418779820479,2.164662496790511,1.8201750628504472
2025-08-09,1.992717143815545,2.0746898182683187,1.9851824009351184,2.0491936910484614,40301.84845065611,1.998727103290255,1.998727103290255,2.016966997952633,2.0082534978999074,80.54941019087359,0.008713500052725642,0.008464836125575111,0.00024866392715053136,1.998727103290255,2.1642324772246733,1.8332217293558368
2025-08-10,2.0491936910484614,2.1172622555974496,2.0411460462126576,2.1037593994213957,108794.83367266513,2.009230332903369,2.009230332903369,2.0334141242995827,2.021432382780741,82.91731216849948,0.01198174151884146,0.009252827089744677,0.002728914429096783,2.009230332903369,2.1788215571389338,1.839639108667804
