timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower
2025-08-01,180.0,180.10951324735228,174.30191945159888,175.47723275775866,155028.82258498608,175.47723275775866,175.47723275775866,175.47723275775866,175.47723275775866,0.0,0.0,0.0,0.0,175.47723275775866,,
2025-08-02,175.47723275775866,184.28774838250862,174.3218669563609,182.11854674640628,113383.61358294106,178.79788975208248,178.79788975208248,179.07461116827614,178.9256073287872,99.99999999698855,0.14900383948892681,0.08277991082718156,0.06622392866174526,178.79788975208248,188.1901260668061,169.40565343735886
2025-08-03,182.11854674640628,186.16988902033174,179.31951608016865,184.52007971975715,60434.15088552448,180.70528640797406,180.70528640797406,181.19997880153318,180.93564694091984,99.99999999668246,0.26433186061333913,0.1571864476247871,0.10714541298855204,180.70528640797406,190.073583773594,171.3369890423541
2025-08-04,184.52007971975715,185.0116155828383,177.5329389185364,178.7830553759389,80406.0081760161,180.22472864996524,180.22472864996524,180.43705053055174,180.33387640669756,61.18352977941603,0.10317412385418834,0.1388895899789203,-0.035715466124731976,180.22472864996524,188.1117413392522,172.33771596067828
2025-08-05,178.7830553759389,181.0096052991246,178.34992813647443,180.40909178308635,61051.65322983561,180.26160127658946,180.26160127658946,180.4294542387893,180.3513191627154,65.03074109328358,0.0781350760738917,0.12081649564734351,-0.04268141957345181,180.26160127658946,187.09394484835263,173.42925770482628
2025-08-06,180.40909178308635,181.84687087137507,175.0113995343481,175.50546216594216,101819.2316378507,179.4689114248149,179.4689114248149,179.23266511482709,179.38073265543065,50.066236556771294,-0.14806754060356297,0.04793397216013016,-0.19600151276369313,179.4689114248149,186.70944370998865,172.22837913964116
2025-08-07,175.50546216594216,175.8558601580953,170.0759025581352,171.04739976325536,145366.73066095242,178.26583833030642,178.26583833030642,177.40615178968207,177.89869259940983,41.40425759283086,-0.4925408097277568,-0.08884577658054836,-0.40369503314720845,178.26583833030642,187.44268598392097,169.08899067669188
2025-08-08,171.04739976325536,171.19625205534683,161.74808230026593,163.93518303131967,41813.94820842956,176.47450641793307,176.47450641793307,174.5949682392831,175.64882521560165,32.44812324402885,-1.0538569763185421,-0.32075611491722156,-0.7331008614013206,176.47450641793307,189.69826253923785,163.2507502966283
2025-08-09,163.93518303131967,177.34260292610162,161.77013539219035,176.25387173426373,150369.30489019002,176.4499914530809,176.4499914530809,174.9231583958994,175.73850639221547,50.8591423241858,-0.8153479963160635,-0.43500929320333037,-0.3803387031127331,176.4499914530809,188.8205571482033,164.07942575795852
2025-08-10,176.25387173426373,177.34273029021406,171.35874631756064,174.31483500755454,39448.70086387107,176.23647580852827,176.23647580852827,174.8078813502295,175.54205359728152,48.76701488403456,-0.7341722470520153,-0.5020391612510737,-0.2321330858009416,176.23647580852827,187.97747321035564,164.4954784067009
